id,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,bonusPointsEarnedReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId,receiptId
96,044700009888,OSCAR MAYER Cotto Salami- 12 oz,9.99,9.99,null,3,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,5ff36adb0a720f0523000590
97,044700009888,OSCAR MAYER Cotto Salami- 12 oz,9.99,9.99,null,4,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,5ff36adb0a720f0523000590
98,044700009888,OSCAR MAYER Cotto Salami- 12 oz,9.99,9.99,null,5,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,5ff36adb0a720f0523000590
99,021000012961,null,1,1,null,1,null,1,null,null,null,null,null,null,null,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,5ff36da00a7214ada100059b
100,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,null,1,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36dc40a7214ada100059f
101,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,null,2,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36dc40a7214ada100059f
102,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,null,3,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36dc40a7214ada100059f
103,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,null,4,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36dc40a7214ada100059f
104,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,null,5,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36dc40a7214ada100059f
105,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,null,6,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36dc40a7214ada100059f
106,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,null,7,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36dc40a7214ada100059f
107,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,null,8,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36dc40a7214ada100059f
108,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,null,9,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36dc40a7214ada100059f
109,044700033302,OSCAR MAYER Carving Board Oven Roasted Turkey Breast- 7.5 oz,9.99,9.99,null,1,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,5ff3710b0a7214ada10005a7
110,044700033302,OSCAR MAYER Carving Board Oven Roasted Turkey Breast- 7.5 oz,9.99,9.99,null,2,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,5ff3710b0a7214ada10005a7
111,044700033302,OSCAR MAYER Carving Board Oven Roasted Turkey Breast- 7.5 oz,9.99,9.99,null,3,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,5ff3710b0a7214ada10005a7
112,044700033302,OSCAR MAYER Carving Board Oven Roasted Turkey Breast- 7.5 oz,9.99,9.99,null,4,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,5ff3710b0a7214ada10005a7
113,044700033302,OSCAR MAYER Carving Board Oven Roasted Turkey Breast- 7.5 oz,9.99,9.99,null,5,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,5ff3710b0a7214ada10005a7
114,044700033302,OSCAR MAYER Carving Board Oven Roasted Turkey Breast- 7.5 oz,9.99,9.99,null,6,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,5ff3710b0a7214ada10005a7
115,044700033302,OSCAR MAYER Carving Board Oven Roasted Turkey Breast- 7.5 oz,9.99,9.99,null,7,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,5ff3710b0a7214ada10005a7
116,044700033302,OSCAR MAYER Carving Board Oven Roasted Turkey Breast- 7.5 oz,9.99,9.99,null,8,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,5ff3710b0a7214ada10005a7
117,044700033302,OSCAR MAYER Carving Board Oven Roasted Turkey Breast- 7.5 oz,9.99,9.99,null,9,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,5ff3710b0a7214ada10005a7
118,021000059232,null,10,10,null,1,null,1,null,null,null,null,null,null,null,SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,5ff36d780a7214ada1000593
119,043000004944,MAXWELL HOUSE Orange International Cafe Beverage Mix- 9.3 OZ,1,1,null,1,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,5.0,800,null,null,null,null,null,null,5ff371410a7214ada10005ba
120,759283400082,KRAFT BACK TO NATURE CHEDDAR CHEESE SHELL MACARONI AND CHEESE MIX 6 OZ - 0759283400081,1,1,null,1,null,1,null,null,null,null,null,null,null,null,5e825d64f221c312e698a62a,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36c8b0a720f05230005a1
121,025800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,null,1,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36c550a7214ada1000588
122,025800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,null,2,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36c550a7214ada1000588
123,025800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,null,3,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36c550a7214ada1000588
124,025800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,null,4,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36c550a7214ada1000588
125,025800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,null,5,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36c550a7214ada1000588
126,043000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,null,1,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36acb0a720f052300058d
127,043000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,null,2,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36acb0a720f052300058d
128,043000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,null,3,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36acb0a720f052300058d
129,043000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,null,4,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36acb0a720f052300058d
130,043000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,null,5,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36acb0a720f052300058d
131,043000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,null,6,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36acb0a720f052300058d
132,043000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,null,7,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36acb0a720f052300058d
133,043000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,null,8,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36acb0a720f052300058d
134,043000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,null,9,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36acb0a720f052300058d
135,029000024748,NATURE TREE Walnuts 8oz,9.99,9.99,null,1,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff371450a7214ada10005bd
136,029000024748,NATURE TREE Walnuts 8oz,9.99,9.99,null,2,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff371450a7214ada10005bd
137,029000024748,NATURE TREE Walnuts 8oz,9.99,9.99,null,3,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff371450a7214ada10005bd
138,029000024748,NATURE TREE Walnuts 8oz,9.99,9.99,null,4,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff371450a7214ada10005bd
139,029000024748,NATURE TREE Walnuts 8oz,9.99,9.99,null,5,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff371450a7214ada10005bd
140,044700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,null,1,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25.0,800,null,null,null,null,null,null,5ff36d9d0a720f05230005aa
141,044700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,null,2,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25.0,800,null,null,null,null,null,null,5ff36d9d0a720f05230005aa
142,044700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,null,3,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25.0,800,null,null,null,null,null,null,5ff36d9d0a720f05230005aa
143,044700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,null,4,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25.0,800,null,null,null,null,null,null,5ff36d9d0a720f05230005aa
144,044700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,null,5,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25.0,800,null,null,null,null,null,null,5ff36d9d0a720f05230005aa
145,043000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,null,1,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25.0,800,null,null,null,null,null,null,5ff36c590a7214ada1000589
146,043000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,null,2,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25.0,800,null,null,null,null,null,null,5ff36c590a7214ada1000589
147,043000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,null,3,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25.0,800,null,null,null,null,null,null,5ff36c590a7214ada1000589
148,043000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,null,4,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25.0,800,null,null,null,null,null,null,5ff36c590a7214ada1000589
149,043000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,null,5,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25.0,800,null,null,null,null,null,null,5ff36c590a7214ada1000589
150,044000000745,-Cheddar,1.00,1.00,null,1030,null,1,null,null,null,null,null,null,null,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,null,null,null,KRAFT EASY CHEESE,SARGENTO RICOTTA CHEESE,1.00,null,044000000745,null,null,null,1,null,null,null,null,null,5ff29be20a7214ada1000571
151,null,flipbelt level terrain waist pouch- neon yellow- large/32-35,28.57,28.57,null,0,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.57,flipbelt level terrain waist pouch- neon yellow- large/32-35,null,null,null,null,null,null,null,null,28.57,null,5ff3416f0a7214ada1000576
152,046704085905,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,4.55,null,1,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36c6d0a720f0523000597
153,046704085905,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,4.55,null,2,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36c6d0a720f0523000597
154,046704085905,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,4.55,null,3,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36c6d0a720f0523000597
155,046704085905,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,4.55,null,4,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5ff36c6d0a720f0523000597
156,021000057832,null,1,1,null,1,null,1,null,null,null,null,null,null,null,ANNIE'S HOMEGROWN MICROWAVABLE MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,5ff36a830a7214ada100057b
157,021000002917,null,10,10,null,1,null,1,null,null,null,null,null,null,null,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,5ff36c570a720f0523000593
158,044700019917,OSCAR MAYER Lower Sodium Bacon 16 oz. Pack,10,10,null,1,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER BACON,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50.0,800,null,null,null,null,null,null,5ff3713c0a7214ada10005b6
159,043000035818,TASSIMO French Vanilla T-Discs- 80ct,0.99,0.99,null,1,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,GEVALIA KAFFE TASSIMO COFFEE DISCS,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,5.0,800,null,null,null,null,null,null,5ff371130a7214ada10005aa
160,070085046583,null,9.99,9.99,null,1,null,1,null,null,null,null,null,null,null,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,5ff370f00a7214ada10005a3
161,070085046583,null,9.99,9.99,null,2,null,1,null,null,null,null,null,null,null,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,5ff370f00a7214ada10005a3
162,070085046583,null,9.99,9.99,null,3,null,1,null,null,null,null,null,null,null,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,5ff370f00a7214ada10005a3
163,070085046583,null,9.99,9.99,null,4,null,1,null,null,null,null,null,null,null,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,5ff370f00a7214ada10005a3
164,070085046583,null,9.99,9.99,null,5,null,1,null,null,null,null,null,null,null,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,5ff370f00a7214ada10005a3
165,044700073377,OSCAR MAYER Jumbo Angus Beef Uncured Franks- 15.0 OZ,1,1,null,1,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,5.0,800,null,null,null,null,null,null,5ff371240a7214ada10005b3
166,021000055920,null,1,1,null,1,null,1,null,null,null,null,null,null,null,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,5ff36c8d0a7214ada1000591
167,021000051885,null,0.99,0.99,null,1,null,1,null,null,null,null,null,null,null,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,5ff36ad40a7214ada1000585
